id,selling_price
166,213902.87509882543
167,572371.914777644
168,563708.4358406267
169,795958.3069008898
170,194262.10995358042
171,693774.6700372477
172,4357426.760134784
173,4363615.061294266
174,612731.7243367849
175,269630.7016887184
176,613342.355354104
177,607652.306566612
178,1154288.999294238
179,477155.64889842365
180,127549.46948505403
181,642090.0558004598
182,496173.77585883834
183,434748.4080024576
184,375685.8496072582
185,291979.74235961545
186,219395.4203637489
187,172564.44192451914
188,491186.732606521
189,489704.1739520272
190,606832.6602683733
191,492088.6101173343
192,834629.5713281678
193,392435.8061744282
194,511615.64088508615
195,1025657.9661615101
196,578890.39838117
197,872506.459634496
198,407805.3299557343
199,506295.72341071547
200,453262.95686693373
201,547322.7933847479
202,498403.21897906717
203,593671.1484181357
204,661408.915124326
205,142429.49556585983
206,604851.1860132129
207,542834.5062491437
208,502079.2118597243
209,446922.4936865171
210,425114.91973175795
211,350944.11627330567
212,601441.9182953769
213,482189.48098905047
214,403799.1996034091
215,537374.1307126888
216,166200.78194171842
217,629589.8049915936
218,394012.0428760954
219,428266.3704437772
220,232017.26841413393
221,556338.878466963
222,686013.4852164866
223,645119.986693471
224,744075.1332000557
225,597535.715711937
226,160107.80197712767
227,1191683.2900254792
228,467300.0098197362
229,443183.4644530823
230,331701.0189177452
231,667155.333771158
232,146590.67969369737
233,741316.7434229704
234,557493.4444521756
235,658544.9435162451
236,595562.7882056243
237,380823.74665619136
238,2887568.1755949017
239,466154.36221599625
240,504126.5537216775
241,475814.47678114066
242,562290.7661700957
243,163247.18755817984
244,509451.8421349223
245,1127496.2801086775
246,2076907.9941383312
247,73175.94256546395
248,384309.43635194964
249,762362.8952284959
250,489064.1209708792
251,431847.4831065149
252,332415.6083155421
253,498052.0260178332
254,341503.74492427945
255,380424.7815474937
256,588797.3322313622
257,595922.3967104992
258,710021.930538387
259,212950.18097106408
260,1154288.999294238
261,733129.6259515107
262,336313.02251551824
263,396279.8847332322
264,530823.7516367421
265,5150000.000000012
266,450844.53175322444
267,1154288.999294238
268,636720.6231302859
269,441987.19690983027
270,732296.1354572877
271,2309981.5289604934
272,858387.7271131297
273,2305673.414536643
274,265359.9646954517
275,503537.09903210314
276,578170.7706850703
277,441236.81935478695
278,859014.4952717205
279,284374.86551603454
280,199071.65539234935
281,451070.96030554106
282,578890.39838117
283,331413.14623101684
284,642090.0558004598
285,573429.5883889248
286,74576.78419810382
287,773355.4143431294
288,378597.62497301155
289,356119.3432351644
290,506927.71529679955
291,664868.9967675849
292,690299.1044881376
293,632611.5056400246
294,492271.09088427486
295,1004785.0544263391
296,326249.0684638105
297,1007951.4125198117
298,1214558.611503948
299,813607.9337576022
300,113145.14538014971
301,489153.03048570285
302,500333.38410477835
303,488254.8517319191
304,607415.8228457468
305,122586.04786183278
306,571201.4105839992
307,316016.65459273197
308,504658.11973649915
309,409153.25209954916
310,473418.0685146686
311,283700.8117745088
312,113088.6566222657
313,164760.84700769454
314,762362.8952284959
315,758189.0689823168
316,766123.4153285981
317,716561.8173440003
318,74620.81789257831
319,565679.9414690905
320,365420.605793954
321,169200.19780924823
322,260351.88825283386
323,541569.3214744092
324,654034.6395334037
325,503990.321957762
326,587202.5514222595
327,601468.4580260819
328,995411.5841061701
329,728444.7620217901
330,708038.1632915513
331,108359.18824906508
332,696262.3618370341
333,367981.8610984052
334,419436.8584618231
335,431355.012929421
336,342303.9488765108
337,338315.3588950114
338,667627.3907682279
339,503990.321957762
340,284956.99124412297
341,518885.315624713
342,626910.8416725271
343,763916.9215796549
344,378051.15714103344
345,152147.67608551547
346,532578.0693050427
347,494749.87275296566
348,373011.71811540396
349,638266.46333026
350,455610.13454256544
351,583400.7023640113
352,845053.7350283224
353,174729.28058841638
354,4355171.608143362
355,176551.23696887633
356,4488175.909841826
357,434424.6521171034
358,77483.00803341891
359,751170.8418828764
360,1328009.2219892081
361,1185023.9418141628
362,498129.60475691117
363,690299.1044881376
364,382234.0179357951
365,473396.0516674314
366,592187.7032360873
367,397818.3900210316
368,440079.8880140042
369,688590.8680036329
370,522516.1214791203
371,125484.93274806894
372,567619.1613075342
373,275167.1162901968
374,-42943.94463968382
375,683149.3346863014
376,329571.2294388222
377,500983.1612556875
378,625857.5459255282
379,601189.008426562
380,482746.76034962956
381,743598.5368096314
382,347592.46851096913
383,258466.763249368
384,372857.2153326775
385,661111.54120763
386,599683.0143063882
387,458261.33024602383
388,86061.52611557301
389,327680.3226327371
390,897501.4724859678
391,605030.1153388086
392,596172.2171933595
393,532695.492490308
394,1004785.0544263391
395,708565.0051306935
396,658544.9435162451
397,672571.8780776488
398,319752.4289623038
399,496734.88984433573
400,395043.6849954536
401,74356.6157257316
402,551883.9761436319
403,3492370.469509185
404,751170.8418828764
405,503997.66090684105
406,1090656.297982585
407,690299.1044881376
408,158609.23676117434
409,650133.1551672226
410,466132.79881013517
411,149270.28050819255
412,568045.1594278556
413,519024.7556572155
414,583482.745418762
415,424867.406390568
416,414128.2841943171
417,537062.3657718619
418,533791.8814362237
419,444242.3489012509
420,590192.6980689784
421,28433.250950795365
422,678779.3374752032
423,356053.44400788366
424,474339.05494660884
425,185606.86808399798
426,966060.2524100969
427,757936.2978571383
428,305971.0597892972
429,137053.2577082991
430,642780.8964235375
431,425794.3742843778
432,468251.93198841385
433,466140.1377592142
434,699960.9636929631
435,509678.4513978465
436,1011270.996251183
437,435221.7409355682
438,1004785.0544263391
439,529033.9503872168
440,597655.8397478863
441,339711.8068161871
442,311796.4258775087
443,550184.8628411816
444,320425.2589606417
445,303226.18624202034
446,332275.61922680197
447,501785.9469661983
448,719313.9232486547
449,322858.1329346879
450,515592.5401703074
451,552769.8424835394
452,565347.4980608285
453,126799.49286628829
454,436859.16268567496
455,3492370.469509185
456,532695.492490308
457,333494.5851445976
458,464538.7168240372
459,638229.7685848646
460,505298.2802638365
461,414313.9587621434
462,132704.87219447683
463,458887.282129348
464,621783.930855765
465,230320.8789187455
466,777399.1752857016
467,1011270.996251183
468,728739.638097672
469,191767.10901290213
470,387207.0019938785
471,569800.961197327
472,434429.1363691053
473,273889.53244410537
474,556343.4013504307
475,554554.8819633361
476,457366.5021642676
477,588070.3686024488
478,4355171.608143362
479,318888.0703213072
480,477998.02567336214
481,855149.8845730388
482,505074.48406368855
483,2523495.3931663306
484,75131.14533900097
485,407101.0325903512
486,1158310.8577252058
487,278488.5105222275
488,363991.11014972115
489,505074.48406368855
490,145137.56777603982
491,690299.1044881376
492,503997.66090684105
493,399348.23971128697
494,821322.6047017283
495,552182.4672535881
496,356961.9713990331
497,523534.68116989447
498,187334.3837691386
499,334227.97071788553
500,437162.9222494744
501,442489.41283348016
502,376812.9088863008
503,563104.334441225
504,496191.0826525392
505,236050.32775606174
506,296774.26251482597
507,368971.42220737564
508,349445.3758707248
509,104950.30373298796
510,444458.61848878
511,705737.5493459038
512,346956.84259264654
513,666960.6836236556
514,536492.5681113787
515,718791.8649040038
516,130628.21595488244
517,437162.9222494744
518,152177.76067420933
519,357923.3737283924
520,464886.8148170265
521,1175237.6084731997
522,708875.6456124409
523,5150000.000000012
524,761688.8150566716
525,605713.4558155423
526,433133.4165383742
527,510026.5493908358
528,640659.9401396838
529,2887568.1755949017
530,689854.4317253523
531,2554305.691130301
532,430584.35729139275
533,573576.3673705064
534,469719.5709700679
535,476935.8370097927
536,962193.946343043
537,400579.78860785183
538,741786.8559345944
539,466512.6010566722
540,191767.10901290213
541,1137999.8119042614
542,644409.1637094487
543,669837.4759956503
544,176801.15675474983
545,261029.47684062307
546,208143.7101000467
547,198565.26790589292
548,743940.4073431703
549,282492.5162925083
550,1305457.702075001
551,432113.8821714351
552,452728.294003281
553,432305.5189388247
554,413432.53948967176
555,1144819.289147752
556,640659.9401396838
557,477992.72860120574
558,2094254.684880479
559,578890.39838117
560,3155641.000620074
561,270597.3017555543
562,159885.94887996186
563,114916.69475976482
564,584842.2860843026
565,300327.3013557843
566,290510.6784944624
567,722876.2968894851
568,401201.11800816265
569,435636.42084102606
570,622427.3794041829
571,248681.77228684293
572,619483.1342267424
573,346417.1543752344
574,232340.06251446158
575,451899.8811661106
576,588560.7403454634
577,487047.1012022969
578,274941.9596103687
579,762362.8952284959
580,704721.9716295301
581,214632.46597567317
582,693774.6700372477
583,610118.6973184502
584,367981.8610984052
585,417877.001086846
586,671973.6952428431
587,558649.4321178941
588,335984.3225881847
589,550459.7483772103
590,480812.85016023077
591,293271.9464537709
592,629384.1801825803
593,111881.88380702282
594,483694.1944967514
595,508272.2317225351
596,778232.6657799246
597,225811.36422190693
598,611471.6942593717
599,649212.8029296416
600,322878.8212699912
601,495992.93102740403
602,185433.44464322634
603,2627388.087991867
604,459832.71000796783
605,293271.9464537709
606,686707.6527992683
607,444590.4468942402
608,272985.2836227759
609,228266.69611261017
610,546609.815576687
611,323258.93427164614
612,471013.1999477224
613,2968753.6472860468
614,298421.3212801785
615,568746.7373032445
616,590606.9728149138
617,343761.06544660986
618,497568.9078768829
619,3452071.291626775
620,40958.48628715915
621,619745.2856039428
622,16253.18100322294
623,259794.21739671973
624,461677.89648680406
625,915306.6605193092
626,562290.7661700957
627,333919.2632114839
628,396267.19486751605
629,3452071.291626775
630,367326.38789937575
631,763916.9215796549
632,745427.816803692
633,393234.1142737131
634,134136.54474284383
635,494715.9538876444
636,396341.98192599113
637,1035937.4621161657
638,408791.2829243034
639,74356.6157257316
640,326249.0684638105
641,569800.961197327
642,405913.76018987515
643,584842.2860843026
644,119628.45138296427
645,671730.4955639772
646,723302.1688868452
647,123775.22148516873
648,455864.8258566627
649,455236.84109956876
650,372980.7809588551
651,442335.2949028195
652,649212.8029296416
653,464346.3585800752
654,485512.0696166052
655,1210048.3075211067
656,732502.8851749777
657,602264.7159264695
658,595567.0758042375
659,269428.22244540846
660,1003121.1241454612
661,442335.2949028195
662,4422776.502090626
663,519024.7556572155
664,607624.9265886007
665,643476.2378612407
666,379513.49131324
667,556692.7712364296
668,509218.5364825773
669,751170.8418828764
670,438934.9560999448
671,284879.17075883667
672,508166.3348179193
673,804667.74890044
674,411744.9697044743
675,373135.8979760619
676,708875.6456124409
677,441120.9078488619
678,881859.5731490905
679,389028.34739516344
680,733118.0842037523
681,3492370.469509185
682,629945.3259127166
683,701275.9346638459
684,572729.0438063095
685,689049.0170181746
686,254937.57086820598
687,796127.1027297087
688,696308.5746103066
689,229922.32032542792
690,114916.69475976482
691,829991.0773464144
692,445700.41207420686
693,393017.42907526914
694,162881.9247290194
695,-151158.5834163382
696,818832.7405745762
697,741343.3848182107
698,482765.3546081527
699,523264.6942851863
700,454534.0922404195
701,519278.6134379304
702,316054.1223323396
703,595365.5555071345
704,500428.7904428063
705,129024.40082832833
706,569896.3301461921
707,379621.08601741586
708,511235.8386385491
709,480995.3309271714
710,798771.0847875214
711,739113.3372582073
712,493892.3874579016
713,441646.58194095234
714,509989.8546454404
715,454489.2091003787
716,207113.8234853989
717,225848.04267551168
718,505298.2802638365
719,461709.12731494615
720,632921.3056093192
721,1366566.9743157323
722,561954.2195050854
723,245407.63866604847
724,842428.3516473569
725,3384746.984592713
726,694792.0420973588
727,-75042.83987030538
728,425114.91973175795
729,322878.8212699912
730,1154288.999294238
731,467464.4189786472
732,78994.1181524205
733,808997.9445608316
734,247079.18177451147
735,600725.6297999441
736,3492370.469509185
737,771709.260890473
738,776219.5648733145
739,399355.57866036607
740,511615.64088508615
741,595830.5780475301
742,621036.2805226628
743,207984.96455743338
744,575833.268432598
745,1350199.1474784676
746,1238023.3108047526
747,208143.55485394574
748,516116.23977613624
749,527626.0039778955
750,228681.99066447938
751,539400.9734571755
752,173957.95467046124
753,1097290.707950072
754,663214.8456540171
755,275423.9187471594
756,418240.9656835919
757,233429.35307385708
758,428379.05736145505
759,534307.1722830274
760,437162.9222494744
761,159558.3617758971
762,423700.6648014255
763,655221.7371468642
764,464538.7168240372
765,492691.8483893669
766,629237.4012009987
767,413084.90092681913
768,288255.5265030417
769,432782.6738860818
770,180228.47186153906
771,532003.3620491292
772,652496.8458269235
773,100034.52794762596
774,404785.5378500022
775,244432.4466715954
776,2983949.6445337697
777,374680.73516019864
778,649212.8029296416
779,395408.73524688446
780,287160.2392212332
781,105648.11060183228
782,2968753.6472860468
783,578890.39838117
784,519339.34948791564
785,1074139.0637779026
786,124027.08998435072
787,4357426.760134784
788,376306.5213998444
789,550293.9660976675
790,316204.37832880125
791,780729.8688561558
792,374688.0741092777
793,796273.8817112902
794,807182.6942144397
795,122586.04786183278
796,831432.7138191024
797,425114.91973175795
798,601468.4580260819
799,507745.38988339284
800,942100.9743703273
801,222910.95185130468
802,784533.1431887428
803,348718.19037162536
804,479058.11595870624
805,235502.23772938002
806,280520.0767520724
807,347332.7663460142
808,252318.03769205534
809,463541.3665933788
810,356046.10505880456
811,684357.2873450409
812,437555.0637829491
813,413158.2904176099
814,2384777.6722399564
815,538642.7007902848
816,584333.0541653046
817,473152.5661042124
818,448438.6822065779
819,638354.5307192089
820,528267.8369678783
821,1139108.0398026612
822,407101.0325903512
823,700324.776975278
824,4355171.608143362
825,1161659.5597168682
826,466512.6010566722
827,413158.2904176099
828,335704.08046248055
829,425114.91973175795
830,765914.4112180047
831,773257.3832316394
832,505298.2802638365
833,219491.00158045412
834,798771.0847875214
835,324405.32267843955
836,776219.5648733145
837,232062.98588008864
838,283037.91452297824
839,603432.9171906639
840,1154288.999294238
841,732664.6473860668
842,513622.096000395
843,401149.1448872185
844,863510.1213564037
845,527125.9624804818
846,690299.1044881376
847,561046.7022610859
848,523519.3855992835
849,196946.82061532623
850,429533.6270246366
851,784851.3427726051
852,433041.7278035531
853,413158.2904176099
854,990901.2801233287
855,509442.2724116967
856,441280.17927453906
857,601441.9182953769
858,-96892.34588894702
859,458887.282129348
860,584842.2860843026
861,352715.3501926177
862,762362.8952284959
863,520244.45823241456
864,476324.98077906866
865,406029.54602480575
866,450200.0299855567
867,687339.8746104552
868,409084.8408874665
869,477788.36101377575
870,554772.819661562
871,378212.6140207732
872,802269.8031088973
873,1296983.3571002681
874,453486.3586746234
875,389028.34739516344
876,261193.7026059933
877,728167.9765809288
878,573370.8767962923
879,413340.7711845505
880,400597.372245793
881,569800.961197327
882,469537.0902031273
883,961366.7863087098
884,356046.10505880456
885,564886.9850080214
886,563308.3786140268
887,145137.56777603982
888,500339.8809279827
889,266726.21513497026
890,296336.5504071003
891,272069.8121904141
892,679917.8180543957
893,1034619.2946321452
894,632670.2172326572
895,513451.56938302005
896,2066908.9463000149
897,664586.1740551564
898,548649.8906697923
899,797821.8698176574
900,367326.38789937575
901,4357426.760134784
902,464930.8485115009
903,192132.31870501983
904,106587.49608395429
905,143262.10240365937
906,248999.62364268134
907,631324.92068739
908,685486.6433773442
909,262200.0734503504
910,660956.30806247
911,875167.5066656192
912,638413.2423118416
913,1154288.999294238
914,593884.9108972226
915,588264.8991163194
916,231221.19410677406
917,4357426.760134784
918,1199245.390005856
919,560931.225504555
920,725905.485640429
921,774935.0191836874
922,365629.99840398727
923,251671.22268641205
924,646544.9581237908
925,192139.65765409888
926,227423.5536389982
927,607393.8059985096
928,440079.8880140042
929,569800.961197327
930,360613.44283272664
931,142231.34394072474
932,662935.1234631373
933,577096.8321543175
934,637994.922214334
935,501386.200945499
936,409958.5086191317
937,435636.42084102606
938,471363.64639794314
939,242086.55518913554
940,830101.1615826007
941,5150000.000000012
942,687741.795368765
943,532003.3620491292
944,89857.05441752728
945,627581.6352530157
946,432256.944803671
947,546230.3295194606
948,3492370.469509185
949,505298.2802638365
950,168208.64072440413
951,1230344.6754438928
952,683663.061121837
953,485720.71180832817
954,566199.1538492189
955,252097.869219683
956,72675.84507219156
957,991714.3181815827
958,543898.9379890943
959,310943.06523039064
960,660389.8777968959
961,685408.0561490769
962,592187.7032360873
963,575927.6041648248
964,386533.3209732595
965,505298.2802638365
966,485675.8313689525
967,242196.63942532171
968,272809.9909707527
969,288398.88426526275
970,468677.46216554416
971,907290.2753224203
972,449144.784571556
973,274134.4906826055
974,195552.2689758704
975,97352.25114662037
976,507391.9844552115
977,218389.58344250242
978,337082.7821880293
979,753062.6158916978
980,499146.5104103162
981,409094.14997813513
982,558705.8109176796
983,124097.15798083431
984,843874.1246159354
985,2701236.6466602823
986,327333.23056973715
987,407703.356627711
988,392059.88242106047
989,438924.27002845326
990,4355171.608143362
991,587091.6657802941
992,168470.62946126878
993,713066.4570566764
994,96908.13563993841
995,520903.9618934172
996,918566.0352795238
997,363181.6581878125
998,545089.6582405645
999,693774.6700372477
1000,593456.9814650092
1001,199071.65539234935
1002,460268.3466185407
1003,766945.3640750628
1004,2887568.1755949017
1005,467958.6670948878
1006,411922.32759633986
1007,651137.3051613829
1008,411291.8440345866
1009,328848.2623486142
1010,2763419.6984208743
1011,197093.59959690785
1012,427259.54577015864
1013,318878.7612306387
1014,2627.1863054379355
1015,502079.2118597243
1016,2675302.398758944
1017,686324.125698234
1018,398858.04131405137
1019,242049.86044374015
1020,268755.17347589455
1021,321746.1034300482
1022,518005.8174962789
1023,522031.5378891275
1024,403335.642378164
1025,422196.96999132226
1026,591173.9453419044
1027,477413.08165070636
1028,751317.6208644579
1029,128560.00311066047
1030,522891.4008421897
1031,643245.6157742448
1032,405857.0244155476
1033,498238.9170340136
1034,326789.01652402343
1035,232437.42359755258
1036,412470.73678060673
1037,140330.40481481247
1038,352759.3838870922
1039,683249.4551999466
1040,407101.0325903512
1041,200304.59883763455
1042,671246.5829343938
1043,651055.2621066322
1044,618532.6282173388
1045,3880833.834083115
1046,775614.1358059047
1047,357732.3204996898
1048,595418.5754932667
1049,401153.6677706862
1050,213573.66928968282
1051,390881.0195754648
1052,505991.71384474786
1053,773869.1407786648
1054,116343.600581898
1055,496243.30862359965
1056,457350.25363218796
1057,499144.1415627128
1058,918315.8337383417
1059,678724.414749639
1060,1317249.2830917838
1061,462752.2059698043
1062,212792.12751866068
1063,114849.52150510182
1064,348807.9273270966
1065,384413.68581228144
1066,466512.6010566722
1067,305882.9924003483
1068,398478.23906751425
1069,539603.4193920259
1070,59894.909742433345
1071,509989.8546454404
1072,264748.15933952865
1073,296336.5504071003
1074,716607.042330196
1075,326774.15034210664
1076,166920.60703235853
1077,731427.1655266478
1078,2446598.2303280733
1079,622427.3794041829
1080,310391.2925889651
1081,500680.62228641217
1082,650335.6344105325
1083,364484.976478775
1084,784533.1431887428
1085,243345.7367504515
1086,505298.2802638365
1087,505298.2802638365
1088,517521.47436806187
1089,413606.610701732
1090,415983.7858130551
1091,435709.81033181684
1092,2968753.6472860468
1093,480810.14004606876
1094,490180.0735965868
1095,603801.1301887855
1096,442813.32143156446
1097,193172.46145564585
1098,481438.802043555
1099,772964.5750137751
1100,2577738.0494352165
1101,588382.1618346467
1102,501036.10342788487
1103,638560.0212934231
1104,96645.61909925856
1105,1020746.5862485433
1106,303259.1552069764
1107,393228.6517187626
1108,709307.880170448
1109,428951.96674191934
1110,518381.09685934824
1111,608811.4756690406
1112,690299.1044881376
1113,527802.0138891125
1114,543161.8592879055
1115,565015.6574900363
1116,387627.15717729705
1117,457982.19148822513
1118,329982.2105872506
1119,328250.4603507964
1120,533787.358552756
1121,624447.6850250731
1122,468251.93198841385
1123,249961.61207815981
1124,381160.0462173247
1125,490059.1566108106
1126,977898.6984115501
1127,613356.9859996741
1128,6550287.339096171
1129,882666.5868341534
1130,1071460.8190091194
1131,1100287.0349093997
1132,435709.81033181684
1133,1269595.4386846423
1134,227410.09216395288
1135,1004785.0544263391
1136,314973.308506707
1137,782559.4960357891
1138,495920.3467548301
1139,866425.6445301423
1140,294365.4498665536
1141,1231616.408258717
1142,1308259.1170573714
1143,360926.50619639177
1144,468251.93198841385
1145,852799.4604783892
1146,598478.3113793631
1147,355499.6372268265
1148,235417.03692365845
1149,77556.39752420981
1150,609754.0713364665
1151,413606.610701732
1152,553281.748518391
1153,375847.70216072013
1154,387606.244566877
1155,548649.8906697923
1156,457536.8689113386
1157,708261.9594916991
1158,1142393.7477784858
1159,603038.5659053028
1160,660546.442128541
1161,795350.2819563713
1162,533787.358552756
1163,751170.8418828764
1164,619680.6540380239
1165,483223.508732097
1166,728201.0018711619
1167,488550.9038699636
1168,440079.8880140042
1169,1178428.64854106
1170,401149.1448872185
1171,533791.8814362237
1172,578916.938111875
1173,289558.28690532624
1174,293718.7615735451
1175,185798.70747238677
1176,601441.9182953769
1177,232898.9352636598
1178,537374.1307126888
1179,623993.4382095839
1180,326357.4831334745
1181,460671.98881789006
1182,540145.1238927429
1183,515266.0819148654
1184,1326269.8910574666
1185,448438.6822065779
1186,714674.4078890766
1187,215058.12502225977
1188,414185.286014872
1189,569800.961197327
1190,159755.53242133197
1191,510763.11688110314
1192,547925.5992472386
1193,505356.7085487965
1194,592187.7032360873
1195,1153669.5077355893
1196,797097.206290298
1197,440443.70007623406
1198,499938.60765510524
1199,512535.6134787345
1200,389028.34739516344
1201,107889.83828362811
1202,640484.9205762852
1203,749157.7409762661
1204,3447560.987643934
1205,414538.0128444767
1206,-46288.659041294595
1207,29264.141211575945
1208,119657.80717928044
1209,4357426.760134784
1210,408922.2355068304
1211,235502.23772938002
1212,678779.3374752032
1213,273697.10311565147
1214,559925.6506268957
1215,291795.83670917584
1216,324948.07211903663
1217,629757.1489744169
1218,393432.2658988482
1219,139459.26374277798
1220,4239236.771159411
1221,384549.51267614414
1222,1440997.1480517574
1223,529520.9393564708
1224,205155.43122813187
1225,1119842.2278642787
1226,269911.3190352903
1227,435636.42084102606
1228,592209.8412148566
1229,559925.6506268957
1230,232437.42359755258
1231,471013.1999477224
1232,159924.32825015078
1233,265388.0068896395
1234,215383.35478035733
1235,326234.35834946483
1236,412929.6519576145
1237,365119.6709575646
1238,479607.43547552987
1239,192132.31870501983
1240,477435.0984979436
1241,413791.5812500132
1242,446985.57028892037
1243,458443.81101296446
1244,715330.4611049556
1245,2868117.894025414
1246,1004785.0544263391
1247,150053.34356140194
1248,681151.0459126486
1249,640788.6701478407
1250,185433.44464322634
1251,607336.8981804355
1252,633095.5939160716
1253,104770.4421493957
1254,758300.8124853966
1255,67937.07783548278
1256,1070359.9300597985
1257,645648.3910271646
1258,378597.62497301155
1259,374688.0741092777
1260,578916.938111875
1261,668749.184631319
1262,670538.0617582891
1263,310558.0542781523
1264,421409.5612282583
1265,644744.0529478594
1266,605426.9676453165
1267,556365.4181976679
1268,260057.29467384558
1269,340048.0249260064
1270,325227.07286844857
1271,422430.014289523
1272,531993.7923259037
1273,1011270.996251183
1274,2829530.7859025733
1275,395394.0573487263
1276,361096.6455788543
1277,631631.0112027704
1278,391232.7223867271
1279,-11211.96150440746
1280,516466.68622635707
1281,655221.7371468642
1282,452805.62449704116
1283,271656.08624124667
1284,593126.7287564506
1285,354261.3889720938
1286,837123.4807746306
1287,2450996.9757170873
1288,260057.29467384558
1289,573825.0266953015
1290,550727.5382191162
1291,846129.276607356
1292,537610.9010165276
1293,395408.73524688446
1294,379317.9580181398
1295,-223779.16434820113
1296,2474983.751896784
1297,1034619.2946321452
1298,751024.0629012948
1299,529924.5698591
1300,387938.6879751391
1301,289139.07741687284
1302,507329.6360551092
1303,701357.6991039073
1304,2515576.4877423565
1305,126621.35505300108
1306,2887568.1755949017
1307,77656.41824701487
1308,174078.75707654422
1309,545067.6413933273
1310,577749.1354934735
1311,367885.150395408
1312,382449.07094487146
1313,485614.8149037123
1314,652496.8458269235
1315,539739.2462558886
1316,389028.34739516344
1317,350944.11627330567
1318,283709.37229161494
1319,642918.6751528513
1320,337769.4312680265
1321,319547.9193677899
1322,567641.1781547714
1323,343122.5218562388
1324,620090.4629727008
1325,474324.3770484507
1326,342515.19311028044
1327,685486.6433773442
1328,288391.5453161837
1329,444458.61848878
1330,749106.3683327126
1331,762362.8952284959
1332,450726.5371167274
1333,692532.2396323212
1334,188785.38445793616
1335,411134.502304673
1336,407914.6008614806
1337,541890.8694021226
1338,2968753.6472860468
1339,4248426.174953912
1340,363835.022077471
1341,483223.508732097
1342,427839.857657592
1343,519332.9147813232
1344,114652.4925929181
1345,276375.37067940715
1346,642123.1466663883
1347,537589.2076110041
1348,679445.9121244008
1349,839037.3716144968
1350,878659.8596321619
1351,4357426.760134784
1352,187334.3837691386
1353,259735.50580408715
1354,646442.078715245
1355,313062.1984086694
1356,494914.1055127795
1357,556343.4013504307
1358,4897960.027169922
1359,397931.7712355362
1360,139295.87686718756
1361,417132.7286384448
1362,1090656.297982585
1363,796163.797475104
1364,596118.0460414061
